일자,시도명,읍면동명,평균 기온,일강수량,최대 풍속,업종명,이용금액,데이터기준일자
2018-01-09,제주시,일도2동,2,0.5,5.9,건강보조식품 소매업,2744500,2020-12-15
2018-01-09,제주시,일도1동,2,0.5,5.9,건강보조식품 소매업,1005000,2020-12-15
2018-01-09,제주시,건입동,-1.2,2,6,건강보조식품 소매업,1286200,2020-12-15
2018-01-09,제주시,봉개동,-1.2,2,6,골프장 운영업,87438020,2020-12-15
2018-01-10,서귀포시,예래동,0,9.5,5,골프장 운영업,198735700,2020-12-15
2018-01-10,제주시,아라동,-2,4,7.1,건강보조식품 소매업,2250000,2020-12-15
2018-01-10,제주시,삼양동,0.2,3.5,8.4,건강보조식품 소매업,690000,2020-12-15
2018-01-10,제주시,조천읍,0.2,3.5,8.4,건강보조식품 소매업,4700000,2020-12-15
2018-01-10,제주시,화북동,0.2,3.5,8.4,건강보조식품 소매업,13151280,2020-12-15
2018-01-10,제주시,추자면,1.7,1.5,3.2,과실 및 채소 소매업,13569170,2020-12-15
2018-01-10,제주시,우도면,3,4.5,7.6,과실 및 채소 소매업,5096000,2020-12-15
2018-01-10,서귀포시,대정읍,4.2,2,16.3,건강보조식품 소매업,7267050,2020-12-15
2018-01-10,제주시,애월읍,-2.4,6.5,4.2,건강보조식품 소매업,535000,2020-12-15
2018-01-10,서귀포시,안덕면,0.4,7.5,5,건강보조식품 소매업,329000,2020-12-15
2018-01-10,제주시,노형동,-5.1,18.5,3,건강보조식품 소매업,38856665,2020-12-15
2018-01-10,제주시,연동,-5.1,18.5,3,건강보조식품 소매업,125651670,2020-12-15
2018-01-10,제주시,한경면,2,5,5.7,골프장 운영업,208387800,2020-12-15
2018-01-10,제주시,한림읍,2,5,5.7,건강보조식품 소매업,3204100,2020-12-15
2018-01-10,서귀포시,남원읍,2.1,2.5,3.7,건강보조식품 소매업,789000,2020-12-15
2018-01-10,서귀포시,효돈동,2.1,2.5,3.7,과실 및 채소 소매업,47655854,2020-12-15
2018-01-10,제주시,구좌읍,1.9,4.5,10.2,골프장 운영업,160000450,2020-12-15
2018-01-10,서귀포시,성산읍,0.9,4.5,4.6,건강보조식품 소매업,745000,2020-12-15
2018-01-10,서귀포시,표선면,0.9,4.5,4.6,건강보조식품 소매업,12194800,2020-12-15
2018-01-10,제주시,도두동,1.7,2.5,7.3,건강보조식품 소매업,335000,2020-12-15
2018-01-10,제주시,외도동,1.7,2.5,7.3,건강보조식품 소매업,3929700,2020-12-15
2018-01-10,제주시,이호동,1.7,2.5,7.3,건강보조식품 소매업,2782750,2020-12-15
2018-01-10,제주시,삼도2동,-0.1,1,6.7,건강보조식품 소매업,106000,2020-12-15
2018-01-10,제주시,삼도1동,-0.1,1,6.7,건강보조식품 소매업,13590670,2020-12-15
2018-01-10,제주시,오라동,-0.1,1,6.7,골프장 운영업,205065672,2020-12-15
2018-01-10,제주시,용담2동,-0.1,1,6.7,건강보조식품 소매업,571000,2020-12-15
2018-01-10,제주시,용담1동,-0.1,1,6.7,건강보조식품 소매업,230000,2020-12-15
2018-01-10,제주시,이도2동,-0.1,1,6.7,건강보조식품 소매업,13725800,2020-12-15
2018-01-10,제주시,이도1동,-0.1,1,6.7,건강보조식품 소매업,19457100,2020-12-15
2018-01-10,제주시,일도2동,-0.1,1,6.7,건강보조식품 소매업,2744500,2020-12-15
2018-01-10,제주시,일도1동,-0.1,1,6.7,건강보조식품 소매업,1005000,2020-12-15
2018-01-10,제주시,건입동,-3.2,8.5,6.5,건강보조식품 소매업,1286200,2020-12-15
2018-01-10,제주시,봉개동,-3.2,8.5,6.5,골프장 운영업,87438020,2020-12-15
2018-01-11,서귀포시,예래동,-2.1,10,3.3,골프장 운영업,198735700,2020-12-15
2018-01-11,제주시,아라동,-4.4,9.5,4.8,건강보조식품 소매업,2250000,2020-12-15
2018-01-11,제주시,삼양동,-2.3,7.5,6.1,건강보조식품 소매업,690000,2020-12-15
2018-01-11,제주시,조천읍,-2.3,7.5,6.1,건강보조식품 소매업,4700000,2020-12-15
2018-01-11,제주시,화북동,-2.3,7.5,6.1,건강보조식품 소매업,13151280,2020-12-15
2018-01-11,제주시,추자면,-1.6,4.5,2.9,과실 및 채소 소매업,13569170,2020-12-15
2018-01-11,제주시,우도면,-0.4,4,6.1,과실 및 채소 소매업,5096000,2020-12-15
2018-01-11,서귀포시,대정읍,2.1,1.5,13.6,건강보조식품 소매업,7267050,2020-12-15
2018-01-11,제주시,애월읍,-4.6,6.5,3.7,건강보조식품 소매업,535000,2020-12-15
2018-01-11,서귀포시,안덕면,-1.5,8,4.8,건강보조식품 소매업,329000,2020-12-15
2018-01-11,제주시,노형동,-7.3,20.5,1.3,건강보조식품 소매업,38856665,2020-12-15
2018-01-11,제주시,연동,-7.3,20.5,1.3,건강보조식품 소매업,125651670,2020-12-15
2018-01-11,제주시,한경면,-0.6,6.5,5.1,골프장 운영업,208387800,2020-12-15
2018-01-11,제주시,한림읍,-0.6,6.5,5.1,건강보조식품 소매업,3204100,2020-12-15
2018-01-11,서귀포시,남원읍,-1.5,6,2.6,건강보조식품 소매업,789000,2020-12-15
2018-01-11,서귀포시,효돈동,-1.5,6,2.6,과실 및 채소 소매업,47655854,2020-12-15
2018-01-11,제주시,구좌읍,-0.8,5,8.7,골프장 운영업,160000450,2020-12-15
2018-01-11,서귀포시,성산읍,-1.8,14.5,3.3,건강보조식품 소매업,745000,2020-12-15
2018-01-11,서귀포시,표선면,-1.8,14.5,3.3,건강보조식품 소매업,12194800,2020-12-15
2018-01-11,제주시,도두동,-0.4,1.5,6.3,건강보조식품 소매업,335000,2020-12-15
2018-01-11,제주시,외도동,-0.4,1.5,6.3,건강보조식품 소매업,3929700,2020-12-15
2018-01-11,제주시,이호동,-0.4,1.5,6.3,건강보조식품 소매업,2782750,2020-12-15
2018-01-11,제주시,삼도2동,-2.6,3,5.2,건강보조식품 소매업,106000,2020-12-15
2018-01-11,제주시,삼도1동,-2.6,3,5.2,건강보조식품 소매업,13590670,2020-12-15
2018-01-11,제주시,오라동,-2.6,3,5.2,골프장 운영업,205065672,2020-12-15
2018-01-11,제주시,용담2동,-2.6,3,5.2,건강보조식품 소매업,571000,2020-12-15
2018-01-11,제주시,용담1동,-2.6,3,5.2,건강보조식품 소매업,230000,2020-12-15
2018-01-11,제주시,이도2동,-2.6,3,5.2,건강보조식품 소매업,13725800,2020-12-15
2018-01-11,제주시,이도1동,-2.6,3,5.2,건강보조식품 소매업,19457100,2020-12-15
2018-01-11,제주시,일도2동,-2.6,3,5.2,건강보조식품 소매업,2744500,2020-12-15
2018-01-11,제주시,일도1동,-2.6,3,5.2,건강보조식품 소매업,1005000,2020-12-15
2018-01-11,제주시,건입동,-5.5,13.5,4.8,건강보조식품 소매업,1286200,2020-12-15
2018-01-11,제주시,봉개동,-5.5,13.5,4.8,골프장 운영업,87438020,2020-12-15
2018-01-12,서귀포시,예래동,-1.1,2,2.3,골프장 운영업,198735700,2020-12-15
2018-01-12,제주시,아라동,-3.9,3.5,3.3,건강보조식품 소매업,2250000,2020-12-15
2018-01-12,제주시,삼양동,-0.9,1,4.9,건강보조식품 소매업,690000,2020-12-15
2018-01-12,제주시,조천읍,-0.9,1,4.9,건강보조식품 소매업,4700000,2020-12-15
2018-01-12,제주시,화북동,-0.9,1,4.9,건강보조식품 소매업,13151280,2020-12-15
2018-01-12,제주시,추자면,-0.5,1,2.4,과실 및 채소 소매업,13569170,2020-12-15
2018-01-12,제주시,우도면,0.5,0,5.2,과실 및 채소 소매업,5096000,2020-12-15
2018-01-12,서귀포시,대정읍,2.4,0.5,10.6,건강보조식품 소매업,7267050,2020-12-15
2018-01-12,제주시,애월읍,-3.9,4,3,건강보조식품 소매업,535000,2020-12-15
2018-01-12,서귀포시,안덕면,-0.4,1.5,4.1,건강보조식품 소매업,329000,2020-12-15
2018-01-12,제주시,노형동,,10,,건강보조식품 소매업,38856665,2020-12-15
2018-01-12,제주시,연동,,10,,건강보조식품 소매업,125651670,2020-12-15
2018-01-12,제주시,한경면,0.8,1,4.6,골프장 운영업,208387800,2020-12-15
2018-01-12,제주시,한림읍,0.8,1,4.6,건강보조식품 소매업,3204100,2020-12-15
2018-01-12,서귀포시,남원읍,-0.9,5.5,3.4,건강보조식품 소매업,789000,2020-12-15
2018-01-12,서귀포시,효돈동,-0.9,5.5,3.4,과실 및 채소 소매업,47655854,2020-12-15
2018-01-12,제주시,구좌읍,-0.1,0.5,7.7,골프장 운영업,160000450,2020-12-15
2018-01-12,서귀포시,성산읍,-1.4,3,2.9,건강보조식품 소매업,745000,2020-12-15
2018-01-12,서귀포시,표선면,-1.4,3,2.9,건강보조식품 소매업,12194800,2020-12-15
2018-01-12,제주시,도두동,-0.2,1.5,4.6,건강보조식품 소매업,335000,2020-12-15
2018-01-12,제주시,외도동,-0.2,1.5,4.6,건강보조식품 소매업,3929700,2020-12-15
2018-01-12,제주시,이호동,-0.2,1.5,4.6,건강보조식품 소매업,2782750,2020-12-15
2018-01-12,제주시,삼도2동,-2.3,2,3.5,건강보조식품 소매업,106000,2020-12-15
2018-01-12,제주시,삼도1동,-2.3,2,3.5,건강보조식품 소매업,13590670,2020-12-15
2018-01-12,제주시,오라동,-2.3,2,3.5,골프장 운영업,205065672,2020-12-15
2018-01-12,제주시,용담2동,-2.3,2,3.5,건강보조식품 소매업,571000,2020-12-15
2018-01-12,제주시,용담1동,-2.3,2,3.5,건강보조식품 소매업,230000,2020-12-15
2018-01-12,제주시,이도2동,-2.3,2,3.5,건강보조식품 소매업,13725800,2020-12-15
2018-01-12,제주시,이도1동,-2.3,2,3.5,건강보조식품 소매업,19457100,2020-12-15
2018-01-12,제주시,일도2동,-2.3,2,3.5,건강보조식품 소매업,2744500,2020-12-15
2018-01-12,제주시,일도1동,-2.3,2,3.5,건강보조식품 소매업,1005000,2020-12-15
2018-01-12,제주시,건입동,-4.9,6.5,3.7,건강보조식품 소매업,1286200,2020-12-15
2018-01-12,제주시,봉개동,-4.9,6.5,3.7,골프장 운영업,87438020,2020-12-15
2018-01-13,서귀포시,예래동,2.9,0,1.8,골프장 운영업,198735700,2020-12-15
2018-01-13,제주시,아라동,0,0.5,1.6,건강보조식품 소매업,2250000,2020-12-15
2018-01-13,제주시,삼양동,2.7,0,2.6,건강보조식품 소매업,690000,2020-12-15
2018-01-13,제주시,조천읍,2.7,0,2.6,건강보조식품 소매업,4700000,2020-12-15
2018-01-13,제주시,화북동,2.7,0,2.6,건강보조식품 소매업,13151280,2020-12-15
2018-01-13,제주시,추자면,3.7,0,1.2,과실 및 채소 소매업,13569170,2020-12-15
2018-01-13,제주시,우도면,4.6,0,3.5,과실 및 채소 소매업,5096000,2020-12-15
2018-01-13,서귀포시,대정읍,5.4,0,6.8,건강보조식품 소매업,7267050,2020-12-15
2018-01-13,제주시,애월읍,0.3,0,1.5,건강보조식품 소매업,535000,2020-12-15
2018-01-13,서귀포시,안덕면,3.2,0,2.5,건강보조식품 소매업,329000,2020-12-15
2018-01-13,제주시,노형동,,0,,건강보조식품 소매업,38856665,2020-12-15
2018-01-13,제주시,연동,,0,,건강보조식품 소매업,125651670,2020-12-15
2018-01-13,제주시,한경면,4,0,2.7,골프장 운영업,208387800,2020-12-15
2018-01-13,제주시,한림읍,4,0,2.7,건강보조식품 소매업,3204100,2020-12-15
2018-01-13,서귀포시,남원읍,3.2,0,2.5,건강보조식품 소매업,789000,2020-12-15
2018-01-13,서귀포시,효돈동,3.2,0,2.5,과실 및 채소 소매업,47655854,2020-12-15
2018-01-13,제주시,구좌읍,3.7,0,4.3,골프장 운영업,160000450,2020-12-15
2018-01-13,서귀포시,성산읍,1.3,0,2,건강보조식품 소매업,745000,2020-12-15
2018-01-13,서귀포시,표선면,1.3,0,2,건강보조식품 소매업,12194800,2020-12-15
2018-01-13,제주시,도두동,3.8,0,2.2,건강보조식품 소매업,335000,2020-12-15
2018-01-13,제주시,외도동,3.8,0,2.2,건강보조식품 소매업,3929700,2020-12-15
2018-01-13,제주시,이호동,3.8,0,2.2,건강보조식품 소매업,2782750,2020-12-15
2018-01-13,제주시,삼도2동,1.4,0,2.3,건강보조식품 소매업,106000,2020-12-15
2018-01-13,제주시,삼도1동,1.4,0,2.3,건강보조식품 소매업,13590670,2020-12-15
2018-01-13,제주시,오라동,1.4,0,2.3,골프장 운영업,205065672,2020-12-15
2018-01-13,제주시,용담2동,1.4,0,2.3,건강보조식품 소매업,571000,2020-12-15
2018-01-13,제주시,용담1동,1.4,0,2.3,건강보조식품 소매업,230000,2020-12-15
2018-01-13,제주시,이도2동,1.4,0,2.3,건강보조식품 소매업,13725800,2020-12-15
2018-01-13,제주시,이도1동,1.4,0,2.3,건강보조식품 소매업,19457100,2020-12-15
2018-01-13,제주시,일도2동,1.4,0,2.3,건강보조식품 소매업,2744500,2020-12-15
2018-01-13,제주시,일도1동,1.4,0,2.3,건강보조식품 소매업,1005000,2020-12-15
2018-01-13,제주시,건입동,-1.5,0.5,2.2,건강보조식품 소매업,1286200,2020-12-15
2018-01-13,제주시,봉개동,-1.5,0.5,2.2,골프장 운영업,87438020,2020-12-15
2018-01-14,서귀포시,예래동,7.5,0,1.3,골프장 운영업,198735700,2020-12-15
2018-01-14,제주시,아라동,3.5,0,1.9,건강보조식품 소매업,2250000,2020-12-15
2018-01-14,제주시,삼양동,6.1,0,2.8,건강보조식품 소매업,690000,2020-12-15
2018-01-14,제주시,조천읍,6.1,0,2.8,건강보조식품 소매업,4700000,2020-12-15
2018-01-14,제주시,화북동,6.1,0,2.8,건강보조식품 소매업,13151280,2020-12-15
2018-01-14,제주시,추자면,8.5,0,3.3,과실 및 채소 소매업,13569170,2020-12-15
2018-01-14,제주시,우도면,7.9,0.5,1.5,과실 및 채소 소매업,5096000,2020-12-15
2018-01-14,서귀포시,대정읍,9.9,0,4.8,건강보조식품 소매업,7267050,2020-12-15
2018-01-14,제주시,애월읍,4.8,0,2.1,건강보조식품 소매업,535000,2020-12-15
2018-01-14,서귀포시,안덕면,6.9,0,2.3,건강보조식품 소매업,329000,2020-12-15
2018-01-14,제주시,노형동,0.4,0,1.2,건강보조식품 소매업,38856665,2020-12-15
2018-01-14,제주시,연동,0.4,0,1.2,건강보조식품 소매업,125651670,2020-12-15
2018-01-14,제주시,한경면,7.8,0,2.3,골프장 운영업,208387800,2020-12-15
2018-01-14,제주시,한림읍,7.8,0,2.3,건강보조식품 소매업,3204100,2020-12-15
2018-01-14,서귀포시,남원읍,7.3,0,1.8,건강보조식품 소매업,789000,2020-12-15
2018-01-14,서귀포시,효돈동,7.3,0,1.8,과실 및 채소 소매업,47655854,2020-12-15
2018-01-14,제주시,구좌읍,6.2,0.5,0.5,골프장 운영업,160000450,2020-12-15
2018-01-14,서귀포시,성산읍,4.9,2,1.5,건강보조식품 소매업,745000,2020-12-15
2018-01-14,서귀포시,표선면,4.9,2,1.5,건강보조식품 소매업,12194800,2020-12-15
2018-01-14,제주시,도두동,6.8,0,1.8,건강보조식품 소매업,335000,2020-12-15
2018-01-14,제주시,외도동,6.8,0,1.8,건강보조식품 소매업,3929700,2020-12-15
2018-01-14,제주시,이호동,6.8,0,1.8,건강보조식품 소매업,2782750,2020-12-15
2018-01-14,제주시,삼도2동,4.7,0,2.3,건강보조식품 소매업,106000,2020-12-15
2018-01-14,제주시,삼도1동,4.7,0,2.3,건강보조식품 소매업,13590670,2020-12-15
2018-01-14,제주시,오라동,4.7,0,2.3,골프장 운영업,205065672,2020-12-15
2018-01-14,제주시,용담2동,4.7,0,2.3,건강보조식품 소매업,571000,2020-12-15
2018-01-14,제주시,용담1동,4.7,0,2.3,건강보조식품 소매업,230000,2020-12-15
2018-01-14,제주시,이도2동,4.7,0,2.3,건강보조식품 소매업,13725800,2020-12-15
2018-01-14,제주시,이도1동,4.7,0,2.3,건강보조식품 소매업,19457100,2020-12-15
2018-01-14,제주시,일도2동,4.7,0,2.3,건강보조식품 소매업,2744500,2020-12-15
2018-01-14,제주시,일도1동,4.7,0,2.3,건강보조식품 소매업,1005000,2020-12-15
2018-01-14,제주시,건입동,2.2,0,1.9,건강보조식품 소매업,1286200,2020-12-15
2018-01-14,제주시,봉개동,2.2,0,1.9,골프장 운영업,87438020,2020-12-15
2018-01-15,서귀포시,예래동,10.6,0,1.5,골프장 운영업,198735700,2020-12-15
2018-01-15,제주시,아라동,6.3,0,2,건강보조식품 소매업,2250000,2020-12-15
2018-01-15,제주시,삼양동,9.3,0,2.8,건강보조식품 소매업,690000,2020-12-15
2018-01-15,제주시,조천읍,9.3,0,2.8,건강보조식품 소매업,4700000,2020-12-15
2018-01-15,제주시,화북동,9.3,0,2.8,건강보조식품 소매업,13151280,2020-12-15
2018-01-15,제주시,추자면,10.2,0,1.2,과실 및 채소 소매업,13569170,2020-12-15
2018-01-15,제주시,우도면,11,0,1.9,과실 및 채소 소매업,5096000,2020-12-15
2018-01-15,서귀포시,대정읍,13.1,0,4.5,건강보조식품 소매업,7267050,2020-12-15
2018-01-15,제주시,애월읍,8,0,2.4,건강보조식품 소매업,535000,2020-12-15
2018-01-15,서귀포시,안덕면,10.2,0,1.7,건강보조식품 소매업,329000,2020-12-15
2018-01-15,제주시,노형동,5.4,0,4.1,건강보조식품 소매업,38856665,2020-12-15
2018-01-15,제주시,연동,5.4,0,4.1,건강보조식품 소매업,125651670,2020-12-15
2018-01-15,제주시,한경면,11,0,2.1,골프장 운영업,208387800,2020-12-15
2018-01-15,제주시,한림읍,11,0,2.1,건강보조식품 소매업,3204100,2020-12-15
2018-01-15,서귀포시,남원읍,11.4,0,2.5,건강보조식품 소매업,789000,2020-12-15
2018-01-15,서귀포시,효돈동,11.4,0,2.5,과실 및 채소 소매업,47655854,2020-12-15
2018-01-15,제주시,구좌읍,9.3,0,2,골프장 운영업,160000450,2020-12-15
2018-01-15,서귀포시,성산읍,9.1,0.5,1.6,건강보조식품 소매업,745000,2020-12-15
2018-01-15,서귀포시,표선면,9.1,0.5,1.6,건강보조식품 소매업,12194800,2020-12-15
2018-01-15,제주시,도두동,9.2,0,2.1,건강보조식품 소매업,335000,2020-12-15
2018-01-15,제주시,외도동,9.2,0,2.1,건강보조식품 소매업,3929700,2020-12-15
2018-01-15,제주시,이호동,9.2,0,2.1,건강보조식품 소매업,2782750,2020-12-15
2018-01-15,제주시,삼도2동,8.1,0,2.7,건강보조식품 소매업,106000,2020-12-15
2018-01-15,제주시,삼도1동,8.1,0,2.7,건강보조식품 소매업,13590670,2020-12-15
2018-01-15,제주시,오라동,8.1,0,2.7,골프장 운영업,205065672,2020-12-15
2018-01-15,제주시,용담2동,8.1,0,2.7,건강보조식품 소매업,571000,2020-12-15
2018-01-15,제주시,용담1동,8.1,0,2.7,건강보조식품 소매업,230000,2020-12-15
2018-01-15,제주시,이도2동,8.1,0,2.7,건강보조식품 소매업,13725800,2020-12-15
2018-01-15,제주시,이도1동,8.1,0,2.7,건강보조식품 소매업,19457100,2020-12-15
2018-01-15,제주시,일도2동,8.1,0,2.7,건강보조식품 소매업,2744500,2020-12-15
2018-01-15,제주시,일도1동,8.1,0,2.7,건강보조식품 소매업,1005000,2020-12-15
2018-01-15,제주시,건입동,5.2,0,1.9,건강보조식품 소매업,1286200,2020-12-15
2018-01-15,제주시,봉개동,5.2,0,1.9,골프장 운영업,87438020,2020-12-15
2018-01-16,서귀포시,예래동,12.6,39.5,1,골프장 운영업,198735700,2020-12-15
2018-01-16,제주시,아라동,8.8,20,1.3,건강보조식품 소매업,2250000,2020-12-15
2018-01-16,제주시,삼양동,12.2,16.5,1.6,건강보조식품 소매업,690000,2020-12-15
2018-01-16,제주시,조천읍,12.2,16.5,1.6,건강보조식품 소매업,4700000,2020-12-15
2018-01-16,제주시,화북동,12.2,16.5,1.6,건강보조식품 소매업,13151280,2020-12-15
